Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
7087,Freedom Fighters,XB,2003,Shooter,Electronic Arts,0.17,0.05,0,0.01,0.23
7089,Soldier of Fortune II: Double Helix,XB,2003,Shooter,Activision,0.17,0.05,0,0.01,0.23
7100,BlowOut,PS2,2003,Shooter,Zoo Digital Publishing,0.11,0.09,0,0.03,0.23
7101,NFL Blitz Pro,PS2,2003,Sports,Midway Games,0.11,0.09,0,0.03,0.23
7114,NCAA GameBreaker 2004,PS2,2003,Sports,Sony Computer Entertainment,0.11,0.09,0,0.03,0.23
7130,Rogue Ops,PS2,2003,Action,Kemco,0.11,0.09,0,0.03,0.23
7149,Mary-Kate and Ashley: Sweet 16 - Licenced to Drive,GC,2003,Misc,Acclaim Entertainment,0.17,0.04,0,0.01,0.22
7196,Mobile Suit Gundam Seed,PS2,2003,Action,Namco Bandai Games,0,0,0.22,0,0.22
7271,Rugby 2004,PS2,2003,Sports,Electronic Arts,0.11,0.08,0,0.03,0.22
7275,Naruto: Ninja Council,GBA,2003,Action,Tomy Corporation,0.16,0.06,0,0,0.22
7285,Samurai Jack: The Amulet of Time,GBA,2003,Platform,Zoo Digital Publishing,0.16,0.06,0,0,0.22
7297,American Idol,GBA,2003,Misc,Codemasters,0.15,0.06,0,0,0.22
7308,EVE Online,PC,2003,Role-Playing,CCP,0,0.19,0,0.02,0.22
7354,MTV Celebrity Deathmatch,XB,2003,Fighting,Gotham Games,0.16,0.05,0,0.01,0.21
7383,Naruto: Clash of Ninja (JP sales),GC,2003,Fighting,Tomy Corporation,0,0,0.21,0.01,0.21
7400,Maximo vs Army of Zin,PS2,2003,Platform,Capcom,0.1,0.08,0,0.03,0.21
7401,The Fairly OddParents: Breakin' Da Rules,GC,2003,Platform,THQ,0.16,0.04,0,0.01,0.21
7409,Cabela's Deer Hunt: 2004 Season,XB,2003,Sports,Activision Value,0.16,0.05,0,0.01,0.21
7424,Bionicle,GC,2003,Action,Electronic Arts,0.16,0.04,0,0.01,0.21
7440,Shrek: Reekin' Havoc,GBA,2003,Platform,TDK Mediactive,0.15,0.06,0,0,0.21
7494,X2: Wolverine's Revenge,XB,2003,Platform,Activision,0.15,0.04,0,0.01,0.21
7544,Jikkyou Powerful Pro Yakyuu 10 Chou Ketteiban: 2003 Memorial,PS2,2003,Sports,Konami Digital Entertainment,0,0,0.2,0,0.2
7562,From TV Animation One Piece: Grand Battle! 3,GC,2003,Fighting,Namco Bandai Games,0,0,0.2,0.01,0.2
7564,Rocket Power: Zero Gravity Zone,GBA,2003,Sports,THQ,0.14,0.05,0,0,0.2
7573,Harvest Moon: More Friends of Mineral Town,GBA,2003,Simulation,Ubisoft,0.14,0.05,0,0,0.2
7582,X2: Wolverine's Revenge,GBA,2003,Platform,Activision,0.14,0.05,0,0,0.2
7585,Taiko no Tatsujin: Waku Waku Anime Matsuri,PS2,2003,Misc,Namco Bandai Games,0,0,0.2,0,0.2
7611,MVP Baseball 2003,XB,2003,Sports,Electronic Arts,0.15,0.04,0,0.01,0.2
7614,NCAA Final Four 2004,PS2,2003,Sports,Sony Computer Entertainment,0.1,0.08,0,0.03,0.2
7628,IHRA Drag Racing 2004,XB,2003,Racing,Bethesda Softworks,0.15,0.04,0,0.01,0.2
7669,Gladius,PS2,2003,Strategy,Activision,0.1,0.08,0,0.03,0.2
7686,Tetris Worlds (Online Edition),XB,2003,Puzzle,THQ,0.15,0.04,0,0.01,0.2
7697,Backyard Hockey,GBA,2003,Sports,Atari,0.14,0.05,0,0,0.2
7734,The Great Escape,PS2,2003,Action,SCi,0.1,0.07,0,0.02,0.2
7743,The Hobbit,GBA,2003,Platform,Vivendi Games,0.14,0.05,0,0,0.19
7796,Super Robot Taisen: Scramble Commander,PS2,2003,Strategy,Banpresto,0,0,0.19,0,0.19
7812,Mace Griffin: Bounty Hunter,PS2,2003,Shooter,Electronic Arts,0.09,0.07,0,0.02,0.19
7813,Legacy of Kain: Defiance,XB,2003,Action,Eidos Interactive,0.14,0.04,0,0.01,0.19
7820,Aliens versus Predator: Extinction,PS2,2003,Strategy,Electronic Arts,0.09,0.07,0,0.02,0.19
7827,NHL Hitz Pro,PS2,2003,Sports,Midway Games,0.09,0.07,0,0.02,0.19
7852,Jampack: Summer 2003 (RP-T),PS2,2003,Misc,Sony Computer Entertainment,0.09,0.07,0,0.02,0.19
7893,Hulk,GC,2003,Action,Universal Interactive,0.15,0.04,0,0.01,0.19
7963,Robin Hood: Defender of the Crown,PS2,2003,Strategy,Capcom,0.09,0.07,0,0.02,0.19
7965,R-Type Final,PS2,2003,Shooter,Metro 3D,0.09,0.07,0,0.02,0.19
7976,Harry Potter: Quidditch World Cup,XB,2003,Sports,Electronic Arts,0.14,0.04,0,0.01,0.19
7991,EverQuest Online Adventures: Frontiers,PS2,2003,Role-Playing,Sony Online Entertainment,0.09,0.07,0,0.02,0.19
8006,Sports Illustrated for Kids: Football,GBA,2003,Sports,BAM! Entertainment,0.13,0.05,0,0,0.18
8009,.hack//Quarantine Part 4: The Final Chapter,PS2,2003,Role-Playing,Atari,0.09,0.07,0,0.02,0.18
8012,Indiana Jones and the Emperor's Tomb,XB,2003,Action,LucasArts,0.14,0.04,0,0.01,0.18
8014,Buffy the Vampire Slayer: Chaos Bleeds,PS2,2003,Action,Vivendi Games,0.09,0.07,0,0.02,0.18
8023,Siren,PS2,2003,Adventure,Sony Computer Entertainment,0.09,0.07,0,0.02,0.18
8040,Amplitude,PS2,2003,Misc,Sony Computer Entertainment,0.09,0.07,0,0.02,0.18
8094,Tokyo Xtreme Racer DRIFT,PS2,2003,Racing,Genki,0.09,0.07,0,0.02,0.18
8130,Tiger Woods PGA Tour 2004,GBA,2003,Sports,Electronic Arts,0.13,0.05,0,0,0.18
8158,EyeToy: Groove,PS2,2003,Misc,Sony Computer Entertainment,0.09,0.07,0,0.02,0.18
8172,Looney Tunes: Back in Action,GBA,2003,Platform,Electronic Arts,0.13,0.05,0,0,0.18
8199,NHL 2004,XB,2003,Sports,Electronic Arts,0.13,0.04,0,0.01,0.18
8249,NBA Inside Drive 2004,XB,2003,Sports,Microsoft Game Studios,0.13,0.04,0,0.01,0.17
8262,The Hobbit,GC,2003,Platform,Vivendi Games,0.13,0.03,0,0,0.17
8267,Metal Arms: Glitch in the System,XB,2003,Shooter,Vivendi Games,0.13,0.04,0,0.01,0.17
8273,Exhibition Volume 02,XB,2003,Misc,Microsoft Game Studios,0.13,0.04,0,0.01,0.17
8287,SWAT: Global Strike Team,XB,2003,Shooter,Vivendi Games,0.13,0.04,0,0.01,0.17
8290,Goblin Commander: Unleash the Horde,PS2,2003,Strategy,Jaleco,0.08,0.07,0,0.02,0.17
8304,RoadKill,PS2,2003,Action,Midway Games,0.08,0.07,0,0.02,0.17
8305,Hanjuku Eiyuu Tai 3D,PS2,2003,Role-Playing,Square Enix,0,0,0.17,0,0.17
8309,Looney Tunes: Back in Action,GC,2003,Platform,Warner Bros. Interactive Entertainment,0.13,0.03,0,0,0.17
8316,Hunter: The Reckoning Redeemer,XB,2003,Action,Interplay,0.13,0.04,0,0.01,0.17
8342,Spawn: Armageddon,XB,2003,Action,Electronic Arts,0.13,0.04,0,0.01,0.17
8383,James Bond 007: Everything or Nothing,GBA,2003,Shooter,Electronic Arts,0.12,0.04,0,0,0.17
8392,State of Emergency,XB,2003,Action,Take-Two Interactive,0.13,0.04,0,0.01,0.17
8403,Mega Man Network Transmission,GC,2003,Platform,Capcom,0.13,0.03,0,0,0.17
8413,Backyard Wrestling: Don't Try This at Home,XB,2003,Fighting,Eidos Interactive,0.13,0.04,0,0.01,0.17
8417,Far East of Eden II: Manji Maru,PS2,2003,Role-Playing,Hudson Soft,0,0,0.17,0,0.17
8437,Midway Arcade Treasures,GC,2003,Misc,Midway Games,0.13,0.03,0,0,0.17
8488,ESPN College Hoops,PS2,2003,Sports,Sega,0.08,0.06,0,0.02,0.16
8500,Kya: Dark Lineage,PS2,2003,Adventure,Atari,0.08,0.06,0,0.02,0.16
8508,Lethal Skies II,PS2,2003,Simulation,Sammy Corporation,0.08,0.06,0,0.02,0.16
8513,Tom and Jerry: Infurnal Escape,GBA,2003,Action,Ubisoft,0.12,0.04,0,0,0.16
8521,Hot Wheels World Race,GC,2003,Racing,THQ,0.13,0.03,0,0,0.16
8525,Magic: The Gathering - Battlegrounds,XB,2003,Strategy,Atari,0.12,0.03,0,0.01,0.16
8545,Fatal Frame II: Crimson Butterfly,PS2,2003,Action,Ubisoft,0.08,0.06,0,0.02,0.16
8551,Dynasty Warriors 4,XB,2003,Action,Tecmo Koei,0.12,0.03,0,0.01,0.16
8552,Wakeboarding Unleashed Featuring Shaun Murray,PS2,2003,Sports,Activision,0.08,0.06,0,0.02,0.16
8568,Intellivision Lives!,PS2,2003,Misc,Play It,0.08,0.06,0,0.02,0.16
8602,Black & Bruised,PS2,2003,Fighting,Vivendi Games,0.08,0.06,0,0.02,0.16
8643,F-Zero: GP Legend,GBA,2003,Racing,Nintendo,0.11,0.04,0,0,0.16
8671,Tiger Woods PGA Tour 2004,GC,2003,Sports,Electronic Arts,0.12,0.03,0,0,0.16
8693,Battlestar Galactica,PS2,2003,Shooter,Vivendi Games,0.08,0.06,0,0.02,0.16
8723,Digimon Battle Spirit 2,GBA,2003,Fighting,Namco Bandai Games,0.11,0.04,0,0,0.15
8729,"Warhammer 40,000: Fire Warrior",PS2,2003,Shooter,THQ,0.08,0.06,0,0.02,0.15
8738,Burnout 2: Point of Impact,GC,2003,Racing,Acclaim Entertainment,0.12,0.03,0,0,0.15
8751,NCAA Football 2004,GC,2003,Sports,Electronic Arts,0.12,0.03,0,0,0.15
8793,Frogger's Adventures: The Rescue,GC,2003,Platform,Konami Digital Entertainment,0.12,0.03,0,0,0.15
8814,Prince of Persia: The Sands of Time,GBA,2003,Action,Ubisoft,0.11,0.04,0,0,0.15
8816,Zoids: Battle Legends,GC,2003,Action,Tomy Corporation,0.12,0.03,0,0,0.15
8817,World Series Baseball 2K3,XB,2003,Sports,Sega,0.11,0.03,0,0.01,0.15
8873,Ford Racing 2,XB,2003,Racing,Empire Interactive,0.11,0.03,0,0.01,0.15
8921,Fugitive Hunter: War on Terror,PS2,2003,Shooter,Play It,0.07,0.06,0,0.02,0.15
8929,Phantasy Star Online Episode I & II,XB,2003,Role-Playing,Sega,0.11,0.03,0,0.01,0.15
8955,Medal of Honor: Infiltrator,GBA,2003,Shooter,Electronic Arts,0.11,0.04,0,0,0.15
8970,Tom Clancy's Ghost Recon,GC,2003,Shooter,Ubisoft,0.11,0.03,0,0,0.15
8984,Boktai: The Sun is in Your Hand,GBA,2003,Role-Playing,Konami Digital Entertainment,0.1,0.04,0,0,0.15
8996,Grabbed by the Ghoulies,XB,2003,Action,Microsoft Game Studios,0.11,0.03,0,0.01,0.14
9017,Rayman 3,GBA,2003,Platform,Ubisoft,0.1,0.04,0,0,0.14
9055,Mojo!,PS2,2003,Puzzle,Mindscape,0.07,0.05,0,0.02,0.14
9077,Terminator 3: Rise of the Machines,XB,2003,Action,Atari,0.11,0.03,0,0.01,0.14
9078,Star Wars: Knights of the Old Republic,PC,2003,Role-Playing,LucasArts,0.01,0.1,0,0.02,0.14
9117,Scooby-Doo! Night of 100 Frights,XB,2003,Platform,THQ,0.11,0.03,0,0.01,0.14
9122,Sphinx and the Cursed Mummy,GC,2003,Action,THQ,0.11,0.03,0,0,0.14
9182,Jim Henson's the Muppets: On With the Show!,GBA,2003,Action,TDK Mediactive,0.1,0.04,0,0,0.14
9194,Dino Crisis 3,XB,2003,Action,Capcom,0.08,0.03,0.03,0,0.14
9289,Hot Wheels: World Race,GBA,2003,Racing,THQ,0.1,0.04,0,0,0.14
9293,NBA Jam,XB,2003,Sports,Acclaim Entertainment,0.1,0.03,0,0,0.14
9299,Apex,XB,2003,Racing,Atari,0.1,0.03,0,0,0.14
9325,Gladius,XB,2003,Strategy,Activision,0.1,0.03,0,0,0.14
9333,Spy Hunter 2,XB,2003,Racing,Midway Games,0.1,0.03,0,0,0.13
9336,Final Fantasy XI: Rise of the Zilart,PS2,2003,Role-Playing,Square Enix,0,0,0.13,0,0.13
9337,James Bond 007: Nightfire,GBA,2003,Shooter,Electronic Arts,0.1,0.04,0,0,0.13
9392,Rogue Ops,XB,2003,Action,Kemco,0.1,0.03,0,0,0.13
9457,Mission: Impossible - Operation Surma,XB,2003,Platform,Atari,0.1,0.03,0,0,0.13
9501,RollerCoaster Tycoon,XB,2003,Strategy,Atari,0.1,0.03,0,0,0.13
9503,Hitman 2: Silent Assassin,GC,2003,Action,Eidos Interactive,0.1,0.03,0,0,0.13
9509,"Crouching Tiger, Hidden Dragon",PS2,2003,Action,Ubisoft,0.06,0.05,0,0.02,0.13
9511,Iridion II,GBA,2003,Shooter,Vivendi Games,0.09,0.03,0,0,0.13
9515,Whiplash,PS2,2003,Racing,Eidos Interactive,0.06,0.05,0,0.02,0.13
9529,Alter Echo,PS2,2003,Shooter,THQ,0.06,0.05,0,0.02,0.13
9554,Backyard Baseball,GC,2003,Sports,Infogrames,0.1,0.03,0,0,0.13
9564,All-Star Baseball 2004,XB,2003,Sports,Acclaim Entertainment,0.1,0.03,0,0,0.13
9582,Star Wars: Clone Wars,XB,2003,Shooter,LucasArts,0.1,0.03,0,0,0.13
9637,Freedom Fighters,GC,2003,Shooter,Electronic Arts,0.1,0.03,0,0,0.13
9651,Armed and Dangerous,XB,2003,Shooter,LucasArts,0.09,0.03,0,0,0.13
9660,Monster Truck Madness,GBA,2003,Racing,THQ,0.09,0.03,0,0,0.12
9683,Worms 3D,PS2,2003,Strategy,Sega,0.06,0.05,0,0.02,0.12
9731,MotoGP 3 - Official Game of MotoGP,PS2,2003,Racing,Namco Bandai Games,0.06,0.05,0,0.02,0.12
9757,Red Faction II,XB,2003,Shooter,THQ,0.09,0.03,0,0,0.12
9760,Voodoo Vince,XB,2003,Platform,Microsoft Game Studios,0.09,0.03,0,0,0.12
9790,SSX 3,GBA,2003,Sports,Electronic Arts,0.09,0.03,0,0,0.12
9806,X2: Wolverine's Revenge,GC,2003,Platform,Activision,0.09,0.02,0,0,0.12
9848,IndyCar Series,PS2,2003,Racing,Codemasters,0.06,0.05,0,0.02,0.12
9853,Gladiator: Sword of Vengeance,PS2,2003,Action,Acclaim Entertainment,0.06,0.05,0,0.02,0.12
9857,Ultimate Card Games,GBA,2003,Misc,Telegames,0.09,0.03,0,0,0.12
9875,Onimusha: Blade Warriors,PS2,2003,Fighting,Capcom,0.06,0.05,0,0.02,0.12
9877,Disney's Extreme Skate Adventure,GC,2003,Sports,Activision,0.09,0.02,0,0,0.12
9890,MLB Inside Pitch 2003,XB,2003,Sports,Microsoft Game Studios,0.09,0.03,0,0,0.12
9940,Nightshade,PS2,2003,Action,Sega,0.06,0.04,0,0.01,0.12
9947,Buffy the Vampire Slayer: Chaos Bleeds,XB,2003,Action,Vivendi Games,0.09,0.03,0,0,0.12
9996,Sphinx and the Cursed Mummy,XB,2003,Action,THQ,0.09,0.02,0,0,0.12
10011,Smash Cars,PS2,2003,Racing,Metro 3D,0.06,0.04,0,0.01,0.11
10056,Growlanser Generations,PS2,2003,Role-Playing,Atlus,0.06,0.04,0,0.01,0.11
10057,Mega Man Battle Chip Challenge,GBA,2003,Misc,Capcom,0.08,0.03,0,0,0.11
10072,Batman: Dark Tomorrow,XB,2003,Action,Kemco,0.08,0.02,0,0,0.11
10086,Batman: Rise of Sin Tzu,XB,2003,Action,Ubisoft,0.08,0.02,0,0,0.11
10150,The Fairly Odd Parents: Breakin Da Rules,XB,2003,Platform,THQ,0.08,0.02,0,0,0.11
10173,ESPN NHL Hockey,XB,2003,Sports,Sega,0.08,0.02,0,0,0.11
10191,Disney's Extreme Skate Adventure,XB,2003,Sports,Activision,0.08,0.02,0,0,0.11
10194,The Adventures of Jimmy Neutron Boy Genius: Jet Fusion,GC,2003,Action,THQ,0.09,0.02,0,0,0.11
10202,Naval Ops: Warship Gunner,PS2,2003,Simulation,Tecmo Koei,0.05,0.04,0,0.01,0.11
10215,The King of Fighters 2000/2001,PS2,2003,Fighting,Ignition Entertainment,0.05,0.04,0,0.01,0.11
10256,NHL Rivals 2004,XB,2003,Sports,Microsoft Game Studios,0.08,0.02,0,0,0.11
10281,Dynasty Tactics 2,PS2,2003,Strategy,Tecmo Koei,0.05,0.04,0,0.01,0.11
10303,Dr. Seuss' The Cat in the Hat,XB,2003,Misc,Vivendi Games,0.08,0.02,0,0,0.11
10310,Starsky & Hutch,GC,2003,Racing,BAM! Entertainment,0.08,0.02,0,0,0.11
10374,Mace Griffin: Bounty Hunter,XB,2003,Shooter,Electronic Arts,0.08,0.02,0,0,0.11
10416,SimCity 2000,GBA,2003,Simulation,Zoo Digital Publishing,0.08,0.03,0,0,0.11
10434,UFC: Tapout 2,XB,2003,Fighting,Capcom,0.08,0.02,0,0,0.1
10440,Jikkyou Powerful Pro Yakyuu 10,GC,2003,Sports,Konami Digital Entertainment,0,0,0.1,0,0.1
10441,Vexx,XB,2003,Platform,Acclaim Entertainment,0.08,0.02,0,0,0.1
10442,F1 Career Challenge,PS2,2003,Racing,Electronic Arts,0.05,0.04,0,0.01,0.1
10463,Metal Arms: Glitch in the System,GC,2003,Shooter,Vivendi Games,0.08,0.02,0,0,0.1
10488,Road Rash: Jailbreak,GBA,2003,Racing,Zoo Digital Publishing,0.07,0.03,0,0,0.1
10493,Syberia,XB,2003,Action,Microids,0.08,0.02,0,0,0.1
10503,Bujingai: The Forsaken City,PS2,2003,Fighting,505 Games,0.05,0.04,0,0.01,0.1
10510,Beyond Good & Evil,XB,2003,Adventure,Ubisoft,0.08,0.02,0,0,0.1
10544,Capcom vs. SNK 2 EO,XB,2003,Fighting,Capcom,0.08,0.02,0,0,0.1
10555,Freaky Flyers,PS2,2003,Racing,Midway Games,0.05,0.04,0,0.01,0.1
10566,NHL 2004,GC,2003,Sports,Electronic Arts,0.08,0.02,0,0,0.1
10587,Disney's The Haunted Mansion,GC,2003,Platform,Take-Two Interactive,0.08,0.02,0,0,0.1
10652,Tom Clancy's Splinter Cell,GBA,2003,Action,Ubisoft,0.07,0.03,0,0,0.1
10664,Evil Dead: Fistfull of Boomstick,XB,2003,Action,THQ,0.07,0.02,0,0,0.1
10685,Exhibition Volume 03,XB,2003,Misc,Microsoft Game Studios,0.07,0.02,0,0,0.1
10709,Piglet's Big Game,PS2,2003,Platform,Gotham Games,0.05,0.04,0,0.01,0.1
10777,MotoGP 2,XB,2003,Racing,THQ,0.07,0.02,0,0,0.1
10830,Winning Post 6,PS2,2003,Sports,Tecmo Koei,0,0,0.09,0,0.09
10852,Speed Kings,PS2,2003,Racing,Acclaim Entertainment,0.05,0.04,0,0.01,0.09
10881,MLB SlugFest 20-04,XB,2003,Sports,Midway Games,0.07,0.02,0,0,0.09
10909,Ribbit King,PS2,2003,Sports,Atari,0.05,0.04,0,0.01,0.09
10932,Bloody Roar 4,PS2,2003,Fighting,Konami Digital Entertainment,0.05,0.04,0,0.01,0.09
10939,I-Ninja,GC,2003,Platform,Namco Bandai Games,0.07,0.02,0,0,0.09
10964,Wild ARMs: Alter Code F,PS2,2003,Role-Playing,Sony Computer Entertainment,0.05,0.04,0,0.01,0.09
10978,Agassi Tennis Generation,PS2,2003,Sports,DreamCatcher Interactive,0.04,0.03,0,0.01,0.09
10989,Disney's The Haunted Mansion,XB,2003,Platform,Take-Two Interactive,0.07,0.02,0,0,0.09
11018,Ghosthunter,PS2,2003,Action,Sony Computer Entertainment,0.04,0.03,0,0.01,0.09
11032,Astro Boy: Omega Factor,GBA,2003,Action,THQ,0.06,0.02,0,0,0.09
11091,Freestyle Metal X,PS2,2003,Racing,Midway Games,0.04,0.03,0,0.01,0.09
11133,Ikaruga,GC,2003,Shooter,Atari,0.07,0.02,0,0,0.09
11165,R: Racing Evolution,XB,2003,Racing,Namco Bandai Games,0.06,0.02,0,0,0.09
11166,Bionicle,GBA,2003,Action,THQ,0.06,0.02,0,0,0.09
11208,Top Gear Rally,GBA,2003,Racing,Kemco,0.06,0.02,0,0,0.09
11215,XIII,GC,2003,Shooter,Ubisoft,0.07,0.02,0,0,0.09
11288,Rescue Heroes: Billy Blazes,GBA,2003,Action,Vivendi Games,0.06,0.02,0,0,0.08
11292,Sega GT Online,XB,2003,Racing,Sega,0.06,0.02,0,0,0.08
11314,Zoids: Legacy,GBA,2003,Role-Playing,Tomy Corporation,0.06,0.02,0,0,0.08
11319,Onimusha Tactics,GBA,2003,Strategy,Capcom,0.06,0.02,0,0,0.08
11327,Ultimate Brain Games,GBA,2003,Misc,Telegames,0.06,0.02,0,0,0.08
11338,Aliens versus Predator: Extinction,XB,2003,Strategy,Electronic Arts,0.06,0.02,0,0,0.08
11339,RTX Red Rock,PS2,2003,Shooter,LucasArts,0.04,0.03,0,0.01,0.08
11346,Shining Soul II,GBA,2003,Role-Playing,THQ,0.06,0.02,0,0,0.08
11449,The Italian Job,XB,2003,Racing,Eidos Interactive,0.06,0.02,0,0,0.08
11461,Space Channel 5 Special Edition,PS2,2003,Misc,Agetec,0.04,0.03,0,0.01,0.08
11465,Big Mutha Truckers,GC,2003,Racing,Empire Interactive,0.06,0.02,0,0,0.08
11491,Harry Potter and the Sorcerer's Stone,GC,2003,Action,Electronic Arts,0.06,0.02,0,0,0.08
11492,High Heat Major League Baseball 2004,XB,2003,Sports,3DO,0.06,0.02,0,0,0.08
11520,Goblin Commander: Unleash the Horde,XB,2003,Strategy,Jaleco,0.06,0.02,0,0,0.08
11535,Superman: Shadow of Apokolips,GC,2003,Action,Atari,0.06,0.02,0,0,0.08
11540,Batman: Dark Tomorrow,GC,2003,Action,Kemco,0.06,0.02,0,0,0.08
11549,Battlestar Galactica,XB,2003,Shooter,Vivendi Games,0.06,0.02,0,0,0.08
11557,RoadKill,XB,2003,Action,Midway Games,0.06,0.02,0,0,0.08
11593,P.N.03 - Product Number Three,GC,2003,Shooter,Capcom,0.06,0.02,0,0,0.08
11613,Phantasy Star Online Episode III: C.A.R.D. Revolution,GC,2003,Role-Playing,Sega,0.06,0.02,0,0,0.08
11635,WWE Crush Hour,GC,2003,Racing,THQ,0.06,0.02,0,0,0.08
11653,Resident Evil 3: Nemesis,GC,2003,Action,Capcom,0.06,0.02,0,0,0.08
11654,All-Star Baseball 2004,GC,2003,Sports,Acclaim Entertainment,0.06,0.02,0,0,0.08
11690,R: Racing Evolution,GC,2003,Racing,Namco Bandai Games,0.06,0.02,0,0,0.08
11696,Conflict: Desert Storm,GC,2003,Shooter,SCi,0.06,0.02,0,0,0.08
11758,Futurama,PS2,2003,Platform,SCi,0.04,0.03,0,0.01,0.07
11762,Rayman 3: Hoodlum Havoc,XB,2003,Platform,Ubisoft,0.06,0.02,0,0,0.07
11779,Gladius,GC,2003,Strategy,Activision,0.06,0.01,0,0,0.07
11803,SimCity 4: Deluxe Edition,PC,2003,Simulation,Electronic Arts,0,0.06,0,0.01,0.07
11819,I-Ninja,XB,2003,Platform,Namco Bandai Games,0.05,0.02,0,0,0.07
11831,Beyond Good & Evil,GC,2003,Adventure,Ubisoft,0.06,0.01,0,0,0.07
11847,Mucha Lucha! Mascaritas of the Lost Code,GBA,2003,Fighting,Ubisoft,0.05,0.02,0,0,0.07
11865,Archer Maclean's 3D Pool,GBA,2003,Misc,Crave Entertainment,0.05,0.02,0,0,0.07
11874,Exhibition Volume 4,XB,2003,Misc,Microsoft Game Studios,0.05,0.02,0,0,0.07
11905,Pitfall: The Lost Expedition,GBA,2003,Platform,Activision,0.05,0.02,0,0,0.07
11906,All-Star Baseball 2004,GBA,2003,Sports,Acclaim Entertainment,0.05,0.02,0,0,0.07
11948,Romance of the Three Kingdoms IX,PS2,2003,Strategy,Tecmo Koei,0.03,0.03,0,0.01,0.07
11974,Microsoft Flight Simulator 2004: A Century of Flight,PC,2003,Simulation,Microsoft Game Studios,0,0.06,0,0.01,0.07
11976,Harry Potter and the Sorcerer's Stone,XB,2003,Action,Electronic Arts,0.05,0.02,0,0,0.07
11981,Wallace & Gromit in Project Zoo,GC,2003,Platform,BAM! Entertainment,0.05,0.01,0,0,0.07
11998,FIFA Soccer 2004,GC,2003,Sports,Electronic Arts,0.05,0.01,0,0,0.07
12002,Rayman 3: Hoodlum Havoc,GC,2003,Platform,Ubisoft,0.05,0.01,0,0,0.07
12069,Tom and Jerry in War of the Whiskers,GC,2003,Fighting,NewKidCo,0.05,0.01,0,0,0.07
12089,Lifeline,PS2,2003,Adventure,Sony Computer Entertainment,0.03,0.03,0,0.01,0.07
12138,Spawn: Armageddon,GC,2003,Action,Electronic Arts,0.05,0.01,0,0,0.07
12146,Jurassic Park: Operation Genesis,XB,2003,Simulation,Konami Digital Entertainment,0.05,0.01,0,0,0.07
12164,Batman: Rise of Sin Tzu,GBA,2003,Action,Ubisoft,0.05,0.02,0,0,0.07
12167,World Racing,XB,2003,Racing,TDK Mediactive,0.05,0.01,0,0,0.07
12170,Disney's Party,GBA,2003,Misc,Hudson Entertainment,0.05,0.02,0,0,0.07
12201,Worms 3D,GC,2003,Strategy,Sega,0.05,0.01,0,0,0.07
12243,NHL Hitz Pro,XB,2003,Sports,Midway Games,0.05,0.01,0,0,0.07
12276,Bionicle,XB,2003,Action,Electronic Arts,0.05,0.01,0,0,0.06
12283,Disney's Magical Quest 2 Starring Mickey and Minnie,GBA,2003,Action,Capcom,0.05,0.02,0,0,0.06
12292,XGRA: Extreme G Racing Association,PS2,2003,Racing,Acclaim Entertainment,0.03,0.02,0,0.01,0.06
12325,Tonka Rescue Patrol,GC,2003,Action,TDK Mediactive,0.05,0.01,0,0,0.06
12346,The King of Route 66,PS2,2003,Racing,Sega,0.03,0.02,0,0.01,0.06
12421,Muppets Party Cruise,PS2,2003,Misc,TDK Mediactive,0.03,0.02,0,0.01,0.06
12425,Barbie Horse Adventures: Wild Horse Rescue,XB,2003,Sports,Vivendi Games,0.05,0.01,0,0,0.06
12461,The Great Escape,XB,2003,Action,SCi,0.05,0.01,0,0,0.06
12474,Vexx,GC,2003,Platform,Acclaim Entertainment,0.05,0.01,0,0,0.06
12478,Batman: Rise of Sin Tzu,GC,2003,Action,Ubisoft,0.05,0.01,0,0,0.06
12500,Flipnic: Ultimate Pinball,PS2,2003,Misc,Ubisoft,0.03,0.02,0,0.01,0.06
12543,Zoo Tycoon: Complete Collection,PC,2003,Strategy,Microsoft Game Studios,0.03,0.02,0,0.01,0.06
12569,Oddworld: Munch's Oddysee,GBA,2003,Platform,THQ,0.04,0.02,0,0,0.06
12590,Resident Evil - Code: Veronica X,GC,2003,Action,Capcom,0.05,0.01,0,0,0.06
12606,Worms 3D,XB,2003,Strategy,Sega,0.04,0.01,0,0,0.06
12676,Resident Evil 2,GC,2003,Action,Capcom,0.04,0.01,0,0,0.06
12707,Terminator 3: Rise of the Machines,GBA,2003,Action,Atari,0.04,0.02,0,0,0.06
12729,Lost Kingdoms II,GC,2003,Role-Playing,Activision,0.04,0.01,0,0,0.06
12808,Whiplash,XB,2003,Racing,Eidos Interactive,0.04,0.01,0,0,0.06
12834,Speed Kings,XB,2003,Racing,Acclaim Entertainment,0.04,0.01,0,0,0.05
12839,Gladiator: Sword of Vengeance,XB,2003,Action,Acclaim Entertainment,0.04,0.01,0,0,0.05
12851,Phantasy Star Online Episode I & II Plus,GC,2003,Role-Playing,Sega,0.04,0.01,0,0,0.05
12864,Wing Commander: Prophecy,GBA,2003,Simulation,"Destination Software, Inc",0.04,0.01,0,0,0.05
12875,BlowOut,XB,2003,Shooter,Zoo Digital Publishing,0.04,0.01,0,0,0.05
12898,Shaman King: Soul Fight,GC,2003,Platform,Namco Bandai Games,0,0,0.05,0,0.05
